,Liquidity_Samples
1013,1.4296914153899202e+25
1014,1.5147968893213393e+25
1015,1.4169429823223169e+25
1016,1.5398633212595225e+25
1017,1.535393739520476e+25
1018,1.4008935703938338e+25
1019,1.464023719826983e+25
1020,1.4805117555069355e+25
1021,1.5877595447638067e+25
1022,1.4531796311074955e+25
1023,1.4883776521556866e+25
1024,1.495272368944207e+25
1025,1.4421993608096776e+25
1026,1.5061773663517697e+25
1027,1.5251206261708434e+25
1028,1.4493094877939148e+25
1029,1.455851786479399e+25
1030,1.5049073177340296e+25
1031,1.4928774314793229e+25
1032,1.4928334341583163e+25
1033,1.4751290456462027e+25
1034,1.517716691980768e+25
1035,1.5037389260611787e+25
1036,1.5251374972645641e+25
1037,1.5390729482458745e+25
1038,1.485875544582738e+25
1039,1.5389734963172409e+25
1040,1.5455772872883457e+25
1041,1.517574229138254e+25
1042,1.4441724958980733e+25
1043,1.5231646385009958e+25
1044,1.4558507990964165e+25
1045,1.5807406976753447e+25
1046,1.52269286512504e+25
1047,1.4907664967612977e+25
1048,1.4933140478328173e+25
1049,1.553901894283242e+25
1050,1.4556654602405132e+25
1051,1.4044560746345324e+25
1052,1.5050297775975593e+25
1053,1.5477329869780094e+25
1054,1.4950516819526619e+25
1055,1.4794438710296932e+25
1056,1.5477720931806665e+25
1057,1.4938368465860297e+25
1058,1.4833178404859534e+25
1059,1.5955120219021617e+25
1060,1.4813206491691661e+25
1061,1.4035653714281566e+25
1062,1.4493598382821492e+25
1063,1.486140341525943e+25
1064,1.3863504014858589e+25
1065,1.4240504346355656e+25
1066,1.5804203455181627e+25
1067,1.449384824700131e+25
1068,1.4922568990975983e+25
1069,1.4755068087419026e+25
1070,1.5154607764229995e+25
1071,1.4764317969419572e+25
1072,1.5293530615681948e+25
1073,1.4976958717016353e+25
1074,1.438505799042328e+25
1075,1.5558133700736356e+25
1076,1.4836436565143355e+25
1077,1.490309541046031e+25
1078,1.3976225301889632e+25
1079,1.5265717929457985e+25
1080,1.4605298293566028e+25
1081,1.4728984007012826e+25
1082,1.480247171004015e+25
1083,1.4622674462097849e+25
1084,1.5393259129943756e+25
1085,1.4536536536931742e+25
1086,1.5498599330958615e+25
1087,1.5584628636706804e+25
1088,1.4838305008521774e+25
1089,1.5456575238616548e+25
1090,1.5509816169460052e+25
1091,1.4337084598298972e+25
1092,1.5068738800827185e+25
1093,1.555680578408271e+25
1094,1.4818152728514884e+25
1095,1.4888763855812834e+25
1096,1.4835211991048485e+25
1097,1.541666976735712e+25
1098,1.4068089705245421e+25
1099,1.4624895268517566e+25
1100,1.5224150810500612e+25
1101,1.4795426009345998e+25
1102,1.4411816601347035e+25
1103,1.4939736452426533e+25
1104,1.4336448375750965e+25
1105,1.4683815087052275e+25
1106,1.4499662631771637e+25
1107,1.49587107725311e+25
1108,1.506347529855509e+25
1109,1.4783374464612594e+25
1110,1.4555571800194862e+25
1111,1.3716328794395069e+25
1112,1.4517015862483448e+25
1113,1.426010825717714e+25
1114,1.5033938074801337e+25
1115,1.4721105522577757e+25
1116,1.4685054070008524e+25
1117,1.5572828262307917e+25
1118,1.4651912231038483e+25
1119,1.5432146180077022e+25
1120,1.42823442749238e+25
1121,1.4631117448330612e+25
1122,1.5202847106009094e+25
1123,1.5137884142309145e+25
1124,1.529555211463769e+25
1125,1.5063277534187887e+25
1126,1.4754791045237088e+25
1127,1.526994168226748e+25
1128,1.533241439052669e+25
1129,1.4867850934764881e+25
1130,1.4694542517192067e+25
1131,1.4923656308372695e+25
1132,1.5615904386192954e+25
1133,1.4596645611938686e+25
1134,1.523216539881629e+25
1135,1.4434637725682795e+25
1136,1.5176906953774268e+25
1137,1.5427699564046938e+25
1138,1.4276878543689031e+25
1139,1.4467739280183563e+25
1140,1.435648978933537e+25
1141,1.5852870538480096e+25
1142,1.5458831689785431e+25
1143,1.5375818185701287e+25
1144,1.533801054769599e+25
1145,1.4306362330044193e+25
1146,1.5651156049727696e+25
1147,1.5170485221108963e+25
1148,1.5249485110832926e+25
1149,1.5473031624092803e+25
1150,1.4272393350946754e+25
1151,1.4583815183393015e+25
1152,1.531713375960912e+25
1153,1.522562479264379e+25
1154,1.5461760329488638e+25
1155,1.4986954479914008e+25
1156,1.4728537983586724e+25
1157,1.5420672792190592e+25
1158,1.423792039095106e+25
1159,1.3923280109177618e+25
1160,1.5119938696786362e+25
1161,1.5730837422110726e+25
1162,1.5060959531675435e+25
1163,1.4696556814653316e+25
1164,1.4873606001464293e+25
1165,1.5329729373831502e+25
1166,1.4266959633873944e+25
1167,1.4515197699071677e+25
1168,1.5261233732910342e+25
1169,1.5186020563601894e+25
1170,1.4717267508153483e+25
1171,1.5846083182904885e+25
1172,1.4761576204133638e+25
1173,1.5091463875332476e+25
1174,1.540786183632051e+25
1175,1.4305035866023529e+25
1176,1.441314917325222e+25
1177,1.482501376249971e+25
1178,1.5215371116608867e+25
1179,1.4802910435368237e+25
1180,1.5074161409519434e+25
1181,1.382617167963911e+25
1182,1.5058533869631911e+25
1183,1.5724367435837248e+25
1184,1.5118611147184646e+25
1185,1.4998996546155231e+25
1186,1.4624778023555054e+25
1187,1.5759333944335904e+25
1188,1.5016928746101242e+25
1189,1.4369081274740414e+25
1190,1.596843350312442e+25
1191,1.5627696776065624e+25
1192,1.4780041745666581e+25
1193,1.4906972620099812e+25
1194,1.4921816888414061e+25
1195,1.483285788329149e+25
1196,1.414526670523593e+25
1197,1.4667052789615756e+25
1198,1.474481777988244e+25
1199,1.529058793879402e+25
1200,1.4109107419249912e+25
1201,1.4987288043940733e+25
1202,1.4824866528903333e+25
1203,1.4632841537446204e+25
1204,1.5346150791238517e+25
1205,1.4721592775275212e+25
1206,1.5958487043387663e+25
1207,1.4196321102351823e+25
1208,1.475233328282498e+25
1209,1.5091592778502267e+25
1210,1.485642910007617e+25
1211,1.509442451766403e+25
1212,1.4908306555422596e+25
1213,1.466656795124651e+25
1214,1.5405562233872052e+25
1215,1.4837798451511903e+25
1216,1.4744546062856072e+25
1217,1.4869385255314746e+25
1218,1.4547825554039834e+25
1219,1.553407623431686e+25
1220,1.520815561487524e+25
1221,1.5450339313492217e+25
1222,1.5275957088695078e+25
1223,1.5683499208531566e+25
1224,1.4822993934079645e+25
1225,1.4979526885362462e+25
1226,1.4804496497041074e+25
1227,1.5156652982915313e+25
1228,1.506426159789163e+25
1229,1.4519002339719357e+25
1230,1.4773627651151213e+25
1231,1.4737726363429544e+25
1232,1.4728341530116802e+25
1233,1.513337188346591e+25
1234,1.532256721644261e+25
1235,1.4909283420338926e+25
1236,1.4597357269830913e+25
1237,1.4520604168179014e+25
1238,1.4874104857060722e+25
1239,1.51974992725099e+25
1240,1.448073710409974e+25
1241,1.462870372998762e+25
1242,1.4520444036196898e+25
1243,1.5153823702725321e+25
1244,1.484318013554502e+25
1245,1.5231840934079853e+25
1246,1.5526967469448803e+25
1247,1.479306107709301e+25
1248,1.4542649091315444e+25
1249,1.432211056858167e+25
1250,1.4470601971410227e+25
1251,1.5032394749112268e+25
1252,1.5118463418701122e+25
1253,1.5439481328199798e+25
1254,1.4920984952283388e+25
1255,1.4290866303101457e+25
1256,1.44321314648031e+25
1257,1.486031133268439e+25
1258,1.5172790841233703e+25
1259,1.4633391925940974e+25
1260,1.4749068450270296e+25
1261,1.5318886587111042e+25
1262,1.5090688238146444e+25
1263,1.4297838970375537e+25
1264,1.4116824699293955e+25
1265,1.469859006446821e+25
1266,1.549717167901289e+25
1267,1.4745300780911328e+25
1268,1.4949061459066207e+25
1269,1.468388045729872e+25
1270,1.5234450247483898e+25
1271,1.5078507689693082e+25
1272,1.5188240237960385e+25
1273,1.4696031952669564e+25
1274,1.4452532173917214e+25
1275,1.5084266032528268e+25
1276,1.457006548593638e+25
1277,1.5079971722135192e+25
1278,1.4167208199136753e+25
1279,1.4455576765068616e+25
1280,1.5117739124707277e+25
1281,1.5003259227717762e+25
1282,1.5025042188222865e+25
1283,1.5113623485041102e+25
1284,1.5387072644882615e+25
1285,1.503369938549168e+25
1286,1.4550301576707982e+25
1287,1.4355354303789542e+25
1288,1.4184387855432255e+25
1289,1.5301958056605695e+25
1290,1.4893463478367538e+25
1291,1.5245017954373743e+25
1292,1.5349058595258813e+25
1293,1.5106944772179589e+25
1294,1.5539123496168894e+25
1295,1.5475251833373e+25
1296,1.5076036329492548e+25
1297,1.4516682378552765e+25
1298,1.4674652900391727e+25
1299,1.5345889863022657e+25
1300,1.5302119306960635e+25
1301,1.4486788662699842e+25
1302,1.50187270356853e+25
1303,1.419172466070734e+25
1304,1.4881359502871995e+25
1305,1.5037172490398363e+25
1306,1.4520819405388694e+25
1307,1.5492309916133101e+25
1308,1.5367392886008233e+25
1309,1.4140012334005464e+25
1310,1.4904970269529918e+25
1311,1.5179663355721346e+25
1312,1.449480023470574e+25
1313,1.5045682164754196e+25
1314,1.4992132367545392e+25
1315,1.4451990869447037e+25
1316,1.4555309777157343e+25
1317,1.4936001139466155e+25
1318,1.4624491385995302e+25
1319,1.538271725078686e+25
1320,1.413864768666627e+25
1321,1.4497497663931943e+25
1322,1.4432734465886701e+25
1323,1.4463720912646022e+25
1324,1.4734800311303882e+25
1325,1.527850220201787e+25
1326,1.4650811650467798e+25
1327,1.4177157211837606e+25
1328,1.5229175387172206e+25
1329,1.532813984378409e+25
1330,1.4995625660398594e+25
1331,1.4887557511027478e+25
1332,1.4423101458526307e+25
1333,1.4527229415939348e+25
1334,1.489736807313928e+25
1335,1.494291203672006e+25
1336,1.4973631090619596e+25
1337,1.4842429449440657e+25
1338,1.5825220340344578e+25
1339,1.5523370019616644e+25
1340,1.462899106876742e+25
1341,1.5434978751422824e+25
1342,1.52974265128383e+25
1343,1.5220349965073422e+25
1344,1.4994727402158333e+25
1345,1.5109065641303468e+25
1346,1.4784431297382608e+25
1347,1.5302937090301321e+25
1348,1.4330360761043564e+25
1349,1.5335468701585486e+25
1350,1.5052891351389407e+25
1351,1.539941220172637e+25
1352,1.4953456479061755e+25
1353,1.5184455890010588e+25
1354,1.5096538534850462e+25
1355,1.5667725895984496e+25
1356,1.427756918385661e+25
1357,1.4737903427815853e+25
1358,1.4249499474234554e+25
1359,1.4938197091085472e+25
1360,1.4421667469236318e+25
1361,1.4761996982502743e+25
1362,1.4541920780935932e+25
1363,1.4663237651389213e+25
1364,1.5021149519890997e+25
1365,1.4159731002865946e+25
1366,1.488546772034008e+25
1367,1.5544935846883795e+25
1368,1.4414939442589678e+25
1369,1.4231091810363805e+25
1370,1.4708469381084586e+25
1371,1.4691085723491479e+25
1372,1.5120884972422724e+25
1373,1.576995039908166e+25
1374,1.4830740886829301e+25
1375,1.4842668191659667e+25
1376,1.538097175558856e+25
1377,1.5030924307559098e+25
1378,1.4277078524573962e+25
1379,1.5374765866165684e+25
1380,1.4986826062302968e+25
1381,1.5335800908198465e+25
1382,1.4375967733294897e+25
1383,1.5508917175305997e+25
1384,1.5071191494942487e+25
1385,1.50189312044424e+25
1386,1.4807329777127342e+25
1387,1.4613058472906403e+25
1388,1.440375802228555e+25
1389,1.4764428349657063e+25
1390,1.4986943097875672e+25
1391,1.453093185096175e+25
1392,1.4707710401991822e+25
1393,1.4530936562017786e+25
1394,1.4664311264035236e+25
1395,1.500407124902704e+25
1396,1.5064665571280612e+25
1397,1.501528813472691e+25
1398,1.3838435032841567e+25
1399,1.4978831353005575e+25
1400,1.458135679558879e+25
1401,1.529984020147936e+25
1402,1.468139743013888e+25
1403,1.5023561714121286e+25
1404,1.5243479330626681e+25
1405,1.4728744731837781e+25
1406,1.4123686048270578e+25
1407,1.4806871827512108e+25
1408,1.5330298679381834e+25
1409,1.5108163409849353e+25
1410,1.489939824167086e+25
1411,1.4707100498746085e+25
1412,1.4397130045270211e+25
1413,1.4512137953741902e+25
1414,1.4645361103145288e+25
1415,1.5087496726958133e+25
1416,1.4167890912045248e+25
1417,1.5620087390754804e+25
1418,1.4445194865102266e+25
1419,1.6052188194010879e+25
1420,1.5056728362323045e+25
1421,1.4338863817838389e+25
1422,1.494404503399895e+25
1423,1.4971430057042975e+25
1424,1.522480593442823e+25
1425,1.526257755490328e+25
1426,1.4975989497314867e+25
1427,1.4237092887042415e+25
1428,1.44335923706762e+25
1429,1.4655854954200803e+25
1430,1.5052198013021737e+25
1431,1.501944453179499e+25
1432,1.491666197794722e+25
1433,1.4168290289477317e+25
1434,1.5005257929202006e+25
1435,1.4888242294805238e+25
1436,1.4960082911593008e+25
1437,1.4214663033687568e+25
1438,1.4595238828158558e+25
1439,1.4660313586245103e+25
1440,1.4780318499575142e+25
1441,1.46873181632359e+25
1442,1.5454028723976996e+25
1443,1.4815396092027738e+25
1444,1.4608150654050436e+25
1445,1.5399823299897816e+25
1446,1.5034628732661495e+25
1447,1.5161019979153534e+25
1448,1.42627268473013e+25
1449,1.5348532498656756e+25
1450,1.5257926705011353e+25
1451,1.4436266346631746e+25
1452,1.467401457132662e+25
1453,1.5093401246834957e+25
1454,1.4545383478174346e+25
1455,1.4366746622213309e+25
1456,1.5620446519675762e+25
1457,1.5229951963128708e+25
1458,1.568516210685183e+25
1459,1.5059483574566616e+25
1460,1.5028039744070697e+25
1461,1.5096081057928696e+25
1462,1.5146247489119094e+25
1463,1.4786663399287814e+25
1464,1.486675105205902e+25
1465,1.5002529478393822e+25
1466,1.5114638358236433e+25
1467,1.5285177697001e+25
1468,1.5197276911094845e+25
1469,1.438358947008046e+25
1470,1.4912934448062174e+25
1471,1.5094536015662411e+25
1472,1.5721904203628993e+25
1473,1.4552880889655251e+25
1474,1.5518458487319952e+25
1475,1.5069779146386033e+25
1476,1.4953407060092983e+25
1477,1.5137585192991035e+25
1478,1.49611447688255e+25
1479,1.4594668427674514e+25
1480,1.488942825549024e+25
1481,1.494273080586132e+25
1482,1.4546719195825238e+25
1483,1.4048766986431296e+25
1484,1.4996118756136126e+25
1485,1.503306356051569e+25
1486,1.4827372196682011e+25
1487,1.4990725679401408e+25
1488,1.4140006400440179e+25
1489,1.451592775278446e+25
1490,1.4473229625069112e+25
1491,1.476274827431004e+25
1492,1.53257069880625e+25
1493,1.4936596029844796e+25
1494,1.4738287470733485e+25
1495,1.5640347117511764e+25
1496,1.4378528549322917e+25
1497,1.4684821777276557e+25
1498,1.5295569206331872e+25
1499,1.4683107427834677e+25
1500,1.4055741212913103e+25
1501,1.4542195084817849e+25
1502,1.434971272647986e+25
1503,1.481671713194238e+25
1504,1.5338102292527096e+25
1505,1.4984453818716808e+25
1506,1.5124577628003617e+25
1507,1.5178362997733453e+25
1508,1.5222985094359929e+25
1509,1.564268374828636e+25
1510,1.5037837311235963e+25
1511,1.469350918096871e+25
1512,1.5004869791090427e+25
1513,1.458953106368185e+25
1514,1.5421162750518481e+25
1515,1.4829562379707166e+25
1516,1.4505981550287394e+25
1517,1.4308666741934286e+25
1518,1.5226117737973182e+25
1519,1.5361233006048007e+25
1520,1.5673928943198653e+25
1521,1.4529056963978332e+25
1522,1.5493472214309697e+25
1523,1.4429750083173737e+25
1524,1.5420730887447755e+25
1525,1.5683697247128687e+25
1526,1.521665683825257e+25
1527,1.5175658952790636e+25
1528,1.4593367051542372e+25
1529,1.4718910599866629e+25
1530,1.4550598866921148e+25
1531,1.4499263670524068e+25
1532,1.3832593793673741e+25
1533,1.4948978238278241e+25
1534,1.4828212075281551e+25
1535,1.4365876940170645e+25
1536,1.5744093933508489e+25
1537,1.5297321157481942e+25
1538,1.4456813559195044e+25
1539,1.4300209577430443e+25
1540,1.5557604498378349e+25
1541,1.442661804565674e+25
1542,1.4855517659906182e+25
1543,1.4704866808651274e+25
1544,1.5295448885471403e+25
1545,1.5693970929235485e+25
1546,1.4995680043141926e+25
1547,1.501747544991516e+25
1548,1.4479334284605554e+25
1549,1.5047765290575218e+25
1550,1.4768891226444788e+25
1551,1.4667768818057406e+25
1552,1.4809308835687428e+25
1553,1.4987703377145267e+25
1554,1.4612985813765922e+25
1555,1.4827555538794798e+25
1556,1.5432673488280617e+25
1557,1.4638002034079537e+25
1558,1.4274246697844886e+25
1559,1.4778962923102727e+25
1560,1.4911075763224177e+25
1561,1.5636201296577727e+25
1562,1.50471992617639e+25
1563,1.47319395645825e+25
1564,1.5639969368259413e+25
1565,1.5484503291242292e+25
1566,1.501454292867696e+25
1567,1.4849382615245132e+25
1568,1.5273021945736914e+25
1569,1.4864302918975866e+25
1570,1.5248669232614823e+25
1571,1.536505392935642e+25
1572,1.4969231513998615e+25
1573,1.4870602097176113e+25
1574,1.4849778017854096e+25
1575,1.4639797074227117e+25
1576,1.3920722108584776e+25
1577,1.53066224942795e+25
1578,1.4875727155008036e+25
1579,1.5416715161075777e+25
1580,1.4744730845565005e+25
1581,1.4459317272035424e+25
1582,1.5846077836996312e+25
1583,1.4838307672684037e+25
1584,1.4725995503883053e+25
1585,1.484826570646571e+25
1586,1.5230948495554006e+25
1587,1.4651041330790553e+25
1588,1.5535617768527422e+25
1589,1.4626891898898023e+25
1590,1.511529931975999e+25
1591,1.540356646167018e+25
1592,1.424334043986326e+25
1593,1.5223795992297559e+25
1594,1.525786663937476e+25
1595,1.5058079234223802e+25
1596,1.5488668242123666e+25
1597,1.502578692613819e+25
1598,1.461760507963984e+25
1599,1.483666217561795e+25
1600,1.5223852728542897e+25
1601,1.585285009580827e+25
1602,1.438953460606223e+25
1603,1.517734550484656e+25
1604,1.5036380458327725e+25
1605,1.5392037629709662e+25
1606,1.5313443460048066e+25
1607,1.481776068010397e+25
1608,1.463804611540359e+25
1609,1.4985676740469688e+25
1610,1.501583261756978e+25
1611,1.4871942402271867e+25
1612,1.4767347713934453e+25
1613,1.500855890638068e+25
1614,1.494482083053045e+25
1615,1.5436744149328602e+25
1616,1.4497820227758428e+25
1617,1.5202713273582707e+25
1618,1.4700596675131408e+25
1619,1.455031669654699e+25
1620,1.4106794719884134e+25
1621,1.5524441266950435e+25
1622,1.4703969725103664e+25
1623,1.4833088484438292e+25
1624,1.5259943850875068e+25
1625,1.5699970677109963e+25
1626,1.5608038821385985e+25
1627,1.5121146203054495e+25
1628,1.4208978338516349e+25
1629,1.4969371603824036e+25
1630,1.4835941988669598e+25
1631,1.439318563776523e+25
1632,1.5595329679227837e+25
1633,1.5879393535700466e+25
1634,1.432089667572157e+25
1635,1.516853183754497e+25
1636,1.5124610096080954e+25
1637,1.5166879126709846e+25
1638,1.5110116852781762e+25
1639,1.4003605388331248e+25
1640,1.532248166775947e+25
1641,1.522470339359939e+25
1642,1.5197843440379975e+25
1643,1.4843243612972075e+25
1644,1.4542380701285985e+25
1645,1.50556081350902e+25
1646,1.5131108962377102e+25
1647,1.494444023284143e+25
1648,1.5116340852923057e+25
1649,1.5166196578526819e+25
1650,1.5527355423191196e+25
1651,1.4998314465286797e+25
1652,1.514667533058856e+25
1653,1.4022153967311025e+25
1654,1.496470578071743e+25
1655,1.5340846344168596e+25
1656,1.4616551583490846e+25
1657,1.53705231929316e+25
1658,1.5292387344162696e+25
1659,1.4967384659240654e+25
1660,1.4520466552364434e+25
